"\n 	<li dir=""""ltr"""">Apagado por bajo nivel de aceite</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr"""">Manga de hierro fundido</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr""""><strong>Vatios de funcionamiento continuo 7500W</strong> <strong>(GASOLINA)</strong>, 6750W (GLP), 5500W (NG)</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr""""><strong>Vatios de arranque 9400W</strong> <strong>(GASOLINA)</strong>, 8450W (GLP). 6900W (NG)</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr"""">120/240 voltios</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr"""">tanque de 8 galones</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr"""">Hasta 12 horas de funcionamiento con una carga del 25 %</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr"""">Peso: 213 libras</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li dir=""""ltr"""">74 dB ¼ de carga</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",""<h1>Generador de luz Portátil Firman TRI FUEL 7500W CON ARRANQUE ELÉCTRICO 120/240V</h1>";;;;;;;;;;;;;;;;;;;;;;
"\n<img class=""""wp-image-97235 size-medium"""" src=""""https://mobilestore.ec/wp-content/uploads/2024/05/GENERADOR-FIRMAN-PORTATIL-TRI-FUEL-9400W-CON-ARRANQUE-ELECTRICO-120-240V-Mobile-Store-Ecuador-300x300.jpg"""" alt=""""Generador de luz Portátil Firman"""" width=""""300"""" height=""""300"""" />";;;;;;;;;;;;;;;;;;;;;;
"\n<h3 class=""""p2"""">El generador Generador de luz Portátil Firman Tri-Fuel FIRMAN T07573 es una trifecta de 7500W vatios que funciona con gasolina, gas natural y propano.</h3>";;;;;;;;;;;;;;;;;;;;;;
"\n<p class=""""p2"""">Acoplado <span style=""""font-weight: 400";>con un interruptor de transferencia, el T07573 puede ser una excelente alternativa como generador de reserva portátil para todo el hogar, oficina o negocio pequeño para ayudarlo a superar tiempos difíciles después de un gran evento climático.</span></p>;;;;;;;;;;;;;;;;;;;;;
"\n<p class=""""p2"""">También es ideal para cualquier lugar de trabajo, granja, rancho o proyecto doméstico. El T07573 está listo para trabajar cuando lo necesite, en cualquier terreno.</p>";;;;;;;;;;;;;;;;;;;;;;
\n;;;;;;;;;;;;;;;;;;;;;;
\n<ul>;;;;;;;;;;;;;;;;;;;;;;
"\n 	<li data-sourcepos=""""13:1-13:93""""><strong><span class=""""citation-1 entailed interactive-span-hovered"""" tabindex=""""0"""" role=""""button"""">Potencia:</span></strong><span class=""""citation-1 entailed citation-end-1 interactive-span-hovered"""" tabindex=""""0"""" role=""""button""""> Ofrece una potencia máxima de 9400 vatios y una potencia continua de 7500 vatios, suficiente para alimentar una amplia gama de dispositivos y equipos</span></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li data-sourcepos=""""13:1-13:93""""><strong>Combustible:</strong> <span class=""""citation-2 entailed citation-end-2 interactive-span-hovered"""" tabindex=""""0"""" role=""""button"""">Funciona con gasolina, gas natural y propano, lo que brinda mayor flexibilidad y adaptabilidad</span></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li data-sourcepos=""""13:1-13:93""""><strong>Arranque:</strong> <span class=""""citation-3 entailed citation-end-3 interactive-span-hovered"""" tabindex=""""0"""" role=""""button"""">Cuenta con arranque eléctrico para facilitar su puesta en marcha.</span></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li data-sourcepos=""""13:1-13:93""""><strong>Seguridad:</strong> Incorpora un sistema de alerta de monóxido de carbono (CO) para proteger a los usuarios.</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li data-sourcepos=""""13:1-13:93""""><strong>Portabilidad:</strong> A pesar de su potencia, es relativamente portátil y fácil de transportar.</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li data-sourcepos=""""13:1-13:93""""><strong>Aplicaciones:</strong> Ideal para uso en el hogar como fuente de energía de respaldo, en obras de construcción, campamentos, y otras aplicaciones donde se requiera energía portátil.</li>";;;;;;;;;;;;;;;;;;;;;;
\n</ul>;;;;;;;;;;;;;;;;;;;;;;
\n<h3><strong>Ficha técnica </strong></h3>;;;;;;;;;;;;;;;;;;;;;;
\n<strong>Certificaciones:;;;;;;;;;;;;;;;;;;;;;;
\n</strong>Certificado por CARB<strong>;;;;;;;;;;;;;;;;;;;;;;
\nCertificado por la EPA;;;;;;;;;;;;;;;;;;;;;;
\nCertificación cETL;;;;;;;;;;;;;;;;;;;;;;
\nCertificado NOM;;;;;;;;;;;;;;;;;;;;;;
\nNorma ANSI/PGMA G300-2018;;;;;;;;;;;;;;;;;;;;;;
\n</strong>;;;;;;;;;;;;;;;;;;;;;;
\n<h3><strong>Producción</strong></h3>;;;;;;;;;;;;;;;;;;;;;;
\n<strong>Watts en funcionamiento:</strong> 7500 (gas) 6750 (GLP) 5500 (GN);;;;;;;;;;;;;;;;;;;;;;
\n<strong>Vatios de arranque:</strong> 9400 (gas) 8450 (GLP) 6900 (GN);;;;;;;;;;;;;;;;;;;;;;
\n<strong>Voltaje CA:</strong> 120/240;;;;;;;;;;;;;;;;;;;;;;
\n<strong>Frecuencia (hercios):</strong> 60;;;;;;;;;;;;;;;;;;;;;;
\n<strong>Decibeles:</strong> 74dB 1/2 carga;;;;;;;;;;;;;;;;;;;;;;
\n<strong>Tiempo de ejecución:</strong> 12 horas*;;;;;;;;;;;;;;;;;;;;;;
\n<strong>Distorsión armónica total a plena carga:</strong> 11%-14%;;;;;;;;;;;;;;;;;;;;;;
"\n<strong>Dimensiones:</strong> 29,8"""" Longitud  x 27,5"""" Ancho  x 26,1"""" Altura";;;;;;;;;;;;;;;;;;;;;;
\n<strong>Peso unitario:</strong> 213 libras;;;;;;;;;;;;;;;;;;;;;;
\n;;;;;;;;;;;;;;;;;;;;;;
"\n<span class=""""font-weight-black""""><strong>MODELO:</strong> </span>T07573";;;;;;;;;;;;;;;;;;;;;;
\n;;;;;;;;;;;;;;;;;;;;;;
"\nConoce más de nuestros productos <a href=""""http://www.mobilestore.ec"""">aquí</a>";;;;;;;;;;;;;;;;;;;;;;
\n;;;;;;;;;;;;;;;;;;;;;;
"\nMás información de Firman <a href=""""https://firmanpowerequipment.com/products/t07573"""">aquí</a>"",,,none,,0,,,0,0,,,,,0,,699,1599,""Generadores Eléctricos"",,,""https://mobilestore.ec/wp-content/uploads/2024/05/GENERADOR-FIRMAN-PORTATIL-TRI-FUEL-9400W-CON-ARRANQUE-ELECTRICO-120-240V-Mobile-Store-Ecuador.jpg, https://mobilestore.ec/wp-content/uploads/2024/05/GENERADOR-FIRMAN-PORTATIL-TRI-FUEL-9400W-CON-ARRANQUE-ELECTRICO-120-240V-Mobile-Store-Ecuador2.jpg, https://mobilestore.ec/wp-content/uploads/2024/05/GENERADOR-FIRMAN-PORTATIL-TRI-FUEL-9400W-CON-ARRANQUE-ELECTRICO-120-240V-Mobile-Store-Ecuador3.jpg, https://mobilestore.ec/wp-content/uploads/2024/05/GENERADOR-FIRMAN-PORTATIL-TRI-FUEL-9400W-CON-ARRANQUE-ELECTRICO-120-240V-Mobile-Store-Ecuador1.jpg, https://mobilestore.ec/wp-content/uploads/2024/05/GENERADOR-FIRMAN-PORTATIL-TRI-FUEL-9400W-CON-ARRANQUE-ELECTRICO-120-240V-Mobile-Store-Ecuador4.jpg"",,,,,,,,,0,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97242,simple,,,""CASE - Zotita For Redmi Note 13 Pro + Black"",1,0,visible,""<ul>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Protección de absorción de impactos ligera y de alta transparencia, material de TPU para un tacto cómodo, cámara de pantalla para alta protección</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Bordes elevados para la proteccion de su cámara posterior</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Bordes color negro con cuerpo transparente para lucir  el brillo de tu celular</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",,,,taxable,,1,2,,0,0,,,,,0,,1.730,17.382,""Case Certificados Xiaomi"",,,https://mobilestore.ec/wp-content/uploads/2024/05/CASE-Zotita-para-Redmi-Note-13-Pro-Plus-Mobile-Store-Ecuador.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97248,simple,,,""CASE - Zotita For Redmi Note 13 Pro 5G - Black"",1,0,visible,""<ul>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Protección de absorción de impactos ligera y de alta transparencia, material de TPU para un tacto cómodo, cámara de pantalla para alta protección</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Bordes elevados para la proteccion de su cámara posterior</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Bordes color negro con cuerpo transparente para lucir  el brillo de tu celular</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",,,,taxable,,1,,,0,0,,,,,0,,1.730,17.382,""Case Certificados Xiaomi"",,,https://mobilestore.ec/wp-content/uploads/2024/05/CASE-Zotita-para-Redmi-Note-13-Pro-5G-Mobile-Store-Ecuador.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97255,simple,,,""CASE - Zotita For Xiaomi 13 Pro - Black"",1,0,visible,""<ul>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Protección de absorción de impactos ligera y de alta transparencia, material de TPU para un tacto cómodo, cámara de pantalla para alta protección</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Bordes elevados para la proteccion de su cámara posterior</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Bordes color negro con cuerpo transparente para lucir  el brillo de tu celular</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",,,,taxable,,0,,,0,0,,,,,0,,1.730,17.382,""Case Certificados Xiaomi"",,,https://mobilestore.ec/wp-content/uploads/2024/05/CASE-Zotita-For-Xiaomi-13-Pro-Black-Mobile-Store-Ecuador.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97337,variation,,,""Samsung Galaxy S24 Ultra - 256GB, Titanium Violet"",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,990.434,,,,https://mobilestore.ec/wp-content/uploads/2024/01/Samsung-Galaxy-S24-Ultra-Titanium-Violet-Mobile-Store-Ecuador-1.jpg,,,id:91369,,,,,,1,,Almacenamiento,256GB,,0,Acabado,""Titanium Violet"",,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97338,variation,,,""Samsung Galaxy S24 Ultra - 256GB, Titanium Yellow"",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,990.434,,,,https://mobilestore.ec/wp-content/uploads/2024/01/Samsung-Galaxy-S24-Ultra-Titanium-Yellow-Mobile-Store-Ecuador.jpg,,,id:91369,,,,,,2,,Almacenamiento,256GB,,0,Acabado,""Titanium Yellow"",,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97339,variation,,,""Samsung Galaxy S24 Ultra - 256GB, Titanium Black"",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,973.043,,,,https://mobilestore.ec/wp-content/uploads/2024/01/Samsung-Galaxy-S24-Ultra-Titanium-Black-Mobile-Store-Ecuador.jpg,,,id:91369,,,,,,3,,Almacenamiento,256GB,,0,Acabado,""Titanium Black"",,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97550,variation,,,""CASE - Certificado de Silicone para Samsung Galaxy S24 | S24 Plus - Galaxy S24 Plus, Verde"",1,0,visible,,""PRODUCTO DE EXHIBICIÓN"",,,taxable,parent,0,0,,0,0,,,,,0,,1.730,17.382,,,,https://mobilestore.ec/wp-content/uploads/2024/02/Case-de-silicona-para-Galaxy-S24-Lima-Mobile-Store-Ecuador.jpg,,,id:92512,,,,,,12,,Modelo,""Galaxy S24 Plus"",,0,Acabado,Verde,,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97620,simple,,,""Xiaomi Pad 6"",1,0,visible,""<ul>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><span title=""""Pantalla y resolución"""" data-toggle=""""tooltip""""><strong>Pantalla: </strong>11"""", 1800 x 2880 pixels</span></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Procesador: </strong>Snapdragon 870 3.2GHz</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>RAM: </strong>8GB</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Almacenamiento: </strong>256GB</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Expansión: </strong>sin microSD</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Cámara: </strong>13 MP</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Cámara Frontal:</strong> 8 MP</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><span title=""""Batería"""" data-toggle=""""tooltip""""><strong>Batería: </strong>8840 mAh</span></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><span title=""""Sistema operativo"""" data-toggle=""""tooltip""""><strong>OS:</strong> Android 13</span></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Carga rápida:</strong> 33W</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Conectividad:</strong> WiFi, Bluetooth</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Otros:</strong> Desbloqueo facial</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",""El <strong>Xiaomi Pad 6</strong> es el nuevo tablet Android de Xiaomi con una pantalla de 11 pulgadas con tasa de refresco de 144Hz. Potenciado por un procesador Snapdragon 870, el Xiaomi Pad 6 cuenta con hasta 8GB de memoria RAM y hasta 256GB de almacenamiento interno. En su posterior encontramos una cámara de 13MP y al frente, una cámara de 8MP. El Pad 6 se alimenta de una batería de 8840 mAh con soporte para carga rápida, y completa sus características con cuatro parlantes stereo, soporte para stylus y corre MIUI 14 basado en Android 13."",,,taxable,,0,,,0,0,,,,,0,,,373.043,""Xiaomi Tab"",,,https://mobilestore.ec/wp-content/uploads/2024/06/Xiaomi-Pad-6-Gray-Mobile-Store-Ecuador.jpg,,,,,,,,,0,,Almacenamiento,""6GB Ram + 128GB, 6GB Ram + 256GB"",1,0,Acabado,""Blanco, Gris, Verde"",1,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97643,simple,,,""CARGADOR - Charger Usb-C Devices Pure Gear 15W/3A"",1,0,visible,""<h3><strong>PRODUCTO DE EXHIBICIÓN</strong></h3>";;;;;;;;;;;;;;;;;;;;;;
\n<ul>;;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Tipo:</strong> Cargador de pared</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Conectividad:</strong> USB-C</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Artículos incluidos:</strong> Cable de carga</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Número de puertos:</strong> 1</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Marca compatible:</strong> Para todos los equipos con puerto USB-C</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li><strong>Voltaje:</strong> 15W/3A</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",,,,taxable,,0,,,0,0,,,,,0,,0.817,0.860,""Cables y Cargadores Certificados"",,,https://mobilestore.ec/wp-content/uploads/2024/06/Cargador-de-pared-Usb-C-Pure-Gear-15W-3A-Mobile-Store-Ecuador.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97666,variable,,,""CASE Devia para Iphone 13 Pro | Pro Max"",1,0,visible,""<ul>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Nuestra funda de silicona para iPhone admite la función de carga inalámbrica más reciente del iPhone, sin tener que quitarla.</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Está cubierto con un borde de silicona suave que no solo brinda protección contra golpes y caídas, sino que el diseño interno en forma de panal protege su iPhone contra el desgaste y los rasguños</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Tiene un diseño de orificios todo incluido, protección de teclas independiente, cobertura total de los botones de encendido y volumen para brindar una mejor protección contra el polvo y los botones.</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",,,,taxable,,0,,,0,0,,,,,0,,,,""Cases Certificados iOS"",,,""https://mobilestore.ec/wp-content/uploads/2024/06/CASE-Devia-para-Iphone-13-Pro-Black-Mobile-Store-Ecuador.jpg, https://mobilestore.ec/wp-content/uploads/2024/06/CASE-Devia-para-Iphone-13-Pro-Gold-Mobile-Store-Ecuador.jpg"",,,,,,,,,0,,Modelo,""iPhone 13 Pro, iPhone 13 Pro Max"",1,0,Acabado,""Gold, Black"",1,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97669,variation,,,""CASE Devia para Iphone 13 Pro | Pro Max - iPhone 13 Pro Max, Black"",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,4.339,,,,https://mobilestore.ec/wp-content/uploads/2024/06/CASE-Devia-para-Iphone-13-Pro-Black-Mobile-Store-Ecuador.jpg,,,id:97666,,,,,,1,,Modelo,""iPhone 13 Pro Max"",,0,Acabado,Black,,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97670,variation,,,""CASE Devia para Iphone 13 Pro | Pro Max - iPhone 13 Pro, Gold"",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,4.339,,,,https://mobilestore.ec/wp-content/uploads/2024/06/CASE-Devia-para-Iphone-13-Pro-Gold-Mobile-Store-Ecuador.jpg,,,id:97666,,,,,,2,,Modelo,""iPhone 13 Pro"",,0,Acabado,Gold,,0,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97684,variation,,,""CASE - Incipio Case For Apple Iphone 5.4 - 12 Mini Organicore 2.0 - Natural"",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,,1.730,,,,https://mobilestore.ec/wp-content/uploads/2024/12/1186CASEIncipioForA.png,,,id:35115,,,,,,1,,Color,Natural,,0,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97747,variable,,,""Redmi Watch 4"",1,0,visible,""<h3><strong>Supera tus límites</strong></h3>";;;;;;;;;;;;;;;;;;;;;;
\n<ul>;;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Pantalla AMOLED gigante de 1,97"""", Tasa de refresco de 60 Hz</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Marco central metálico, corona giratoria y nuevo mecanismo de liberación rápida aporta un toque de elegancia de gama alta incluso a los detalles más pequeños, y su suave giro proporciona una experiencia más cómoda.</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Hasta 20 días de duración de la batería*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>GNSS multisistema integrado</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Admite llamadas por Bluetooth*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Análisis versátil de la frecuencia cardiaca, el SpO₂, el sueño y mucho más*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Más de 200 carátulas elegantes</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",""<ul>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Dimensiones de un audífono: 6,5 × 6,5 × 29,7mm</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Peso: 31,5 g</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Marco de aleación de aluminio</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Correa: Negro obsidiana: Correa de TPUTamaño:  135~205 mm | Gris plata: Correa de TPU Tamaño: 135~205 mm</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Sensores: Sensor de frecuencia cardiaca (con sensor de oxígeno en sangre) | Acelerómetro | Giroscopio | Sensor de luz ambiental |Brújula electrónica</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Sistemas de posicionamiento por satélite: GPS | Galileo | Glonass | BeiDou | QZSS</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Batería: Tiempo de uso normal: 20 díasCapacidad: 470 mAh</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Pantalla AMOLED cuadrada ultragrande de 1,97""""</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Tasa de refresco de 60 Hz</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Brillo: Hasta 600 nits</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Contenido del paquete: Redmi Watch 4, cable de carga magnética, manual del usuario</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",,,taxable,,0,,,0,0,,,,,0,,,,""Xiaomi Watch"",,,https://mobilestore.ec/wp-content/uploads/2024/06/Redmi-Watch-4-Negro-Mobile-Store-Ecuador.jpg,,,,,,,,,0,,Acabado,""Negro, Plata"",1,0,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97757,simple,,,""Xiaomi Smart Band 7 Pro"",1,0,visible,""<h3><strong>Más smart, más grande, más Pro</strong></h3>";;;;;;;;;;;;;;;;;;;;;;
\n<ul>;;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Gran pantalla AMOLED rectangular de 1,64""""</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>";;;;;;;;;;;;;;;;;;;;;;
"\n<div class=""""div20""""><span class=""""xm-text split_text10"""" data-key=""""ksp_3"""" data-type=""""text"""" data-id=""""teq4ps7nbo"""">GNSS incorporado, </span><span class=""""xm-text split_text11"""" data-key=""""ksp_8"""" data-type=""""text"""" data-id=""""h3gv2go2q4"""">Clases guiadas en tu muñeca</span></div></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>";;;;;;;;;;;;;;;;;;;;;;
"\n<div class=""""div20""""><span class=""""xm-text split_text12"""" data-key=""""ksp_7"""" data-type=""""text"""" data-id=""""r0lf5us9op"""">Más de 110 modos deportivos</span></div></li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Batería con una duración de 12 días*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Más de 150 carátulas de reloj</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Monitorización del sueño y monitorización del SpO₂ y de la frecuencia cardiaca durante todo el día</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Resistencia al agua de 5 ATM*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",""<p style=""""font-weight: 400";>Xiaomi Smart Band 7 Pro es un reloj inteligente con una gran pantalla rectangular a todo color que tiene una presentación sencilla e intuitiva.</p>;;;;;;;;;;;;;;;;;;;;;
\n;;;;;;;;;;;;;;;;;;;;;;
"\n<ul style=""""font-weight: 400";>;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Dimensiones: 44,7 mm x 28,8 mm x 11 mm</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Peso: 20,5 g</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Longitud ajustable: 130-205 mm</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Material de pulsera: TPU</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Hebilla de la pulsera: POM</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Pantalla táctil AMOLED de 1,64""""</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Resolución: 280 x 456 píxeles, 326 ppp</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Brillo: Hasta 500 nits, ajustable</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Vidrio templado con revestimiento antihuellas | Vidrio microcurvo de 2,5D</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Esferas de reloj: Más de 150</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Área de visualización aproximadamente un 84 % mayor*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Sensores: Sensor de frecuencia cardiaca (con sensor de oxígeno en sangre) | Acelerómetro | Giroscopio | Sensor de luz ambiental</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Tipo de carga: Carga magnética</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Tiempo de carga: Aproximadamente 60 minutos</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Tiempo de uso típico: ≥12 días</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Capacidad: 235 mAh</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Resistencia al agua de 5 ATM</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Más de 110 modos deportivos</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Monitorización de la frecuencia cardiaca</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Seguimiento del SpO₂</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Seguimiento del sueño</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Seguimiento de la salud femenina</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Supervisión del estrés</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Ejercicios de respiración</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Conectividad inalámbrica: Bluetooth 5.2 BLE</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Sistemas compatibles: Android 6.0 o versiones posteriores"; iOS 12 o versiones posteriores</li>;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Contenido del paquete: Xiaomi Smart Band 7 Pro | 1 correa de pulsera |1 Cable de carga | 1 manual de usuario</li>";;;;;;;;;;;;;;;;;;;;;;
"\n</ul>"",,,taxable,,0,,,0,0,,,,,0,,,60.860,""Xiaomi Watch"",,,""https://mobilestore.ec/wp-content/uploads/2024/06/Xiaomi-Smart-Band-7-Pro-Mobile-Store-Ecuador.jpg, https://mobilestore.ec/wp-content/uploads/2024/06/Xiaomi-Smart-Band-7-Pro-Mobile-Store-Ecuador1.jpg"",,,,,,,,,0,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;
"97768,variable,,,""Redmi Buds 5"",1,0,visible,""<h3><strong>Tu ritmto y nada más</strong></h3>";;;;;;;;;;;;;;;;;;;;;;
\n<ul>;;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Controlador dinámico de 12,4 mm con diafragma de titanio</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Reducción de ruido con IA para llamadas</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Cancelación activa de ruido de hasta 46 dB con tres modos de transparencia*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Hasta 40 horas de duración de la batería con el estuche de carga*</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>Diseño clásico de auriculares para un ajuste cómodo</li>";;;;;;;;;;;;;;;;;;;;;;
"\n 	<li>";;;;;;;;;;;;;;;;;;;;;;
